gene_id	scaffold_id	start	end	strand	product	note
W3030AE00460	scaffold_31	77193	78441	-	hypothetical protein	None
W3030AE00470	scaffold_31	78704	81062	+	hypothetical protein	None
W3030AE00480	scaffold_31	81273	81807	+	hypothetical protein	None
W3030AE00490	scaffold_31	81906	82239	-	hypothetical protein	None
W3030AE00500	scaffold_31	82371	82728	+	hypothetical protein	None
W3030AE00510	scaffold_31	82899	84768	+	hypothetical protein	None
W3030AE00520	scaffold_31	84967	86956	+	hypothetical protein	None
W3030AE00530	scaffold_31	87161	87902	+	hypothetical protein	None
W3030AE00540	scaffold_31	88049	91193	-	hypothetical protein	None
W3030AE00550	scaffold_31	91506	93858	-	hypothetical protein	None
W3030AE00560	scaffold_31	94734	96876	+	hypothetical protein	None
W3030AE00570	scaffold_31	97037	97580	-	hypothetical protein	None
W3030AE00580	scaffold_31	97855	100498	-	hypothetical protein	None
W3030AE00590	scaffold_31	100784	102293	-	hypothetical protein	None
W3030AE00600	scaffold_31	102609	103248	-	hypothetical protein	None
W3030AE00610	scaffold_31	103453	104602	-	hypothetical protein	None
W3030AE00620	scaffold_31	105055	106309	-	hypothetical protein	None
W3030AE00630	scaffold_31	106816	108190	-	hypothetical protein	None
W3030AE00640	scaffold_31	111871	112696	+	hypothetical protein	None
W3030AEtrna5P	scaffold_31	550	653	-	None	None
W3030AF00100	scaffold_32	151	1009	+	hypothetical protein	None
W3030AF00110	scaffold_32	1349	5078	+	hypothetical protein	None
W3030AF00120	scaffold_32	5363	8048	-	hypothetical protein	None
W3030AF00130	scaffold_32	9066	13905	-	hypothetical protein	None
W3030AF00140	scaffold_32	14580	14853	-	hypothetical protein	None
W3030AF00150	scaffold_32	16651	18478	+	hypothetical protein	None
W3030AF00160	scaffold_32	19187	20120	+	hypothetical protein	None
W3030AF00170	scaffold_32	20464	23074	-	hypothetical protein	None
W3030AF00180	scaffold_32	25555	26704	+	hypothetical protein	None
W3030AF00190	scaffold_32	26894	27731	+	hypothetical protein	None
W3030AF00200	scaffold_32	28030	28273	+	hypothetical protein	None
W3030AF00210	scaffold_32	29050	30913	+	hypothetical protein	None
W3030AF00220	scaffold_32	31196	31796	+	hypothetical protein	None
W3030AF00230	scaffold_32	31949	33185	-	hypothetical protein	None
W3030AF00240	scaffold_32	33275	34760	-	hypothetical protein	None
W3030AF00250	scaffold_32	35119	37897	+	hypothetical protein	None
W3030AF00260	scaffold_32	38214	41193	-	hypothetical protein	None
W3030AF00270	scaffold_32	41389	41608	+	hypothetical protein	None
W3030AF00280	scaffold_32	41801	42137	-	hypothetical protein	None
W3030AF00290	scaffold_32	42331	43003	+	hypothetical protein	None
W3030AF00300	scaffold_32	43391	44408	-	hypothetical protein	None
W3030AF00310	scaffold_32	45512	46733	-	hypothetical protein	None
W3030AF00320	scaffold_32	47118	48045	-	hypothetical protein	None
W3030AF00330	scaffold_32	48617	51308	-	hypothetical protein	None
W3030AF00340	scaffold_32	51915	52008	-	hypothetical protein	None
W3030AF00350	scaffold_32	53916	55500	+	hypothetical protein	None
W3030AF00360	scaffold_32	55858	56434	+	hypothetical protein	None
W3030AF00370	scaffold_32	56880	57162	+	hypothetical protein	None
W3030AF00380	scaffold_32	57534	60315	+	hypothetical protein	None
W3030AF00390	scaffold_32	60608	61541	-	hypothetical protein	None
W3030AF00400	scaffold_32	61788	62463	+	hypothetical protein	None
W3030AF00410	scaffold_32	62755	63346	+	hypothetical protein	None
W3030AF00420	scaffold_32	63469	64567	-	hypothetical protein	None
W3030AF00430	scaffold_32	64801	65299	-	hypothetical protein	None
W3030AF00440	scaffold_32	66141	66591	-	hypothetical protein	None
W3030AF00450	scaffold_32	67094	68780	-	hypothetical protein	None
W3030AF00460	scaffold_32	69470	71090	-	hypothetical protein	None
W3030AF00470	scaffold_32	71527	74605	-	hypothetical protein	None
W3030AF00480	scaffold_32	75483	75662	+	hypothetical protein	None
W3030AF00490	scaffold_32	75687	76020	+	hypothetical protein	None
W3030AF00500	scaffold_32	76559	77540	+	hypothetical protein	None
W3030AF00510	scaffold_32	77707	79336	-	hypothetical protein	None
W3030AF00520	scaffold_32	79622	80240	+	hypothetical protein	None
W3030AF00530	scaffold_32	80401	81736	-	hypothetical protein	None
W3030AF00540	scaffold_32	82935	83823	+	hypothetical protein	None
W3030AF00550	scaffold_32	84637	86752	+	hypothetical protein	None
W3030AF00560	scaffold_32	87202	88207	+	hypothetical protein	None
W3030AF00570	scaffold_32	88790	89537	+	hypothetical protein	None
W3030AF00580	scaffold_32	90110	92009	-	hypothetical protein	None
W3030AF00590	scaffold_32	92314	93403	-	hypothetical protein	None
W3030AF00600	scaffold_32	94686	96501	+	hypothetical protein	None
W3030AF00610	scaffold_32	96952	97285	+	hypothetical protein	None
W3030AF00620	scaffold_32	97634	98621	-	hypothetical protein	None
W3030AF00630	scaffold_32	102137	102833	+	hypothetical protein	None
W3030AF00640	scaffold_32	104303	104906	+	hypothetical protein	None
W3030AF00650	scaffold_32	105092	105704	-	hypothetical protein	None
W3030AF00660	scaffold_32	107344	110511	+	hypothetical protein	None
W3030AFtrna6?	scaffold_32	25142	25232	+	None	None
W3030AG00100	scaffold_33	0	2529	+	hypothetical protein	None
W3030AG00110	scaffold_33	2854	4753	+	hypothetical protein	None
W3030AG00120	scaffold_33	4924	6592	-	hypothetical protein	None
W3030AG00130	scaffold_33	6956	8405	+	hypothetical protein	None
W3030AG00140	scaffold_33	9307	11272	+	hypothetical protein	None
W3030AG00150	scaffold_33	11707	13618	-	hypothetical protein	None
W3030AG00160	scaffold_33	14128	14827	-	hypothetical protein	None
W3030AG00170	scaffold_33	15466	16480	+	hypothetical protein	None
W3030AG00180	scaffold_33	16671	18042	+	hypothetical protein	None
W3030AG00190	scaffold_33	18451	19738	+	hypothetical protein	None
W3030AG00200	scaffold_33	20094	22929	+	hypothetical protein	None
W3030AG00210	scaffold_33	23136	23550	-	hypothetical protein	None
W3030AG00220	scaffold_33	24241	26173	+	hypothetical protein	None
W3030AG00230	scaffold_33	26838	27504	+	hypothetical protein	None
W3030AG00240	scaffold_33	27719	28856	+	hypothetical protein	None
W3030AG00250	scaffold_33	29004	30474	-	hypothetical protein	None
W3030AG00260	scaffold_33	31372	32983	+	hypothetical protein	None
W3030AG00270	scaffold_33	33424	33940	-	hypothetical protein	None
W3030AG00280	scaffold_33	34416	35208	+	hypothetical protein	None
W3030AG00290	scaffold_33	35980	40570	+	hypothetical protein	None
W3030AG00300	scaffold_33	40839	44709	-	hypothetical protein	None
W3030AG00310	scaffold_33	44985	45630	-	hypothetical protein	None
W3030AG00320	scaffold_33	46176	48891	+	hypothetical protein	None
W3030AG00330	scaffold_33	49142	49862	-	hypothetical protein	None
W3030AG00340	scaffold_33	50139	51165	-	hypothetical protein	None
W3030AG00350	scaffold_33	51463	52171	+	hypothetical protein	None
W3030AG00360	scaffold_33	52368	53457	-	hypothetical protein	None
W3030AG00370	scaffold_33	53807	54932	-	hypothetical protein	None
W3030AG00380	scaffold_33	55202	57782	+	hypothetical protein	None
W3030AG00390	scaffold_33	58386	58884	+	hypothetical protein	None
W3030AG00400	scaffold_33	59944	61843	+	hypothetical protein	None
W3030AG00410	scaffold_33	64146	64935	+	hypothetical protein	None
W3030AG00420	scaffold_33	68339	71192	+	hypothetical protein	None
W3030AG00430	scaffold_33	71625	74217	-	hypothetical protein	None
W3030AG00440	scaffold_33	74345	75575	-	hypothetical protein	None
W3030AG00450	scaffold_33	75686	75917	-	hypothetical protein	None
W3030AG00460	scaffold_33	76363	78241	+	hypothetical protein	None
W3030AG00470	scaffold_33	78504	79686	+	hypothetical protein	None
W3030AG00480	scaffold_33	79753	80539	-	hypothetical protein	None
W3030AG00490	scaffold_33	80776	81601	-	hypothetical protein	None
W3030AG00500	scaffold_33	81800	84770	-	hypothetical protein	None
W3030AG00510	scaffold_33	85082	86327	+	hypothetical protein	None
W3030AG00520	scaffold_33	87536	89141	+	hypothetical protein	None
W3030AG00530	scaffold_33	89282	90269	-	hypothetical protein	None
W3030AG00540	scaffold_33	91120	93253	+	hypothetical protein	None
W3030AG00550	scaffold_33	93651	94074	+	hypothetical protein	None
W3030AG00560	scaffold_33	94573	95686	+	hypothetical protein	None
W3030AG00570	scaffold_33	95975	97019	+	hypothetical protein	None
W3030AG00580	scaffold_33	98792	100541	+	hypothetical protein	None
W3030AG00590	scaffold_33	100816	101362	-	hypothetical protein	None
W3030AG00600	scaffold_33	101975	106238	-	hypothetical protein	None
W3030AG00610	scaffold_33	106589	108653	+	hypothetical protein	None
W3030AGtrna10G	scaffold_33	13778	13850	-	None	None
W3030AH00100	scaffold_34	567	2034	-	hypothetical protein	None
W3030AH00110	scaffold_34	2648	3365	+	hypothetical protein	None
W3030AH00120	scaffold_34	3425	4772	-	hypothetical protein	None
W3030AH00130	scaffold_34	5506	5995	+	hypothetical protein	None
W3030AH00140	scaffold_34	6128	9518	-	hypothetical protein	None
W3030AH00150	scaffold_34	9569	10733	+	hypothetical protein	None
W3030AH00160	scaffold_34	10982	12434	-	hypothetical protein	None
W3030AH00170	scaffold_34	12785	14444	-	hypothetical protein	None
W3030AH00180	scaffold_34	14860	15973	-	hypothetical protein	None
W3030AH00190	scaffold_34	17011	18583	+	hypothetical protein	None
W3030AH00200	scaffold_34	19368	20292	+	hypothetical protein	None
W3030AH00210	scaffold_34	20589	21033	+	hypothetical protein	None
W3030AH00220	scaffold_34	21248	21614	+	hypothetical protein	None
W3030AH00230	scaffold_34	21715	22243	-	hypothetical protein	None
W3030AH00240	scaffold_34	22435	24520	+	hypothetical protein	None
W3030AH00250	scaffold_34	24597	25054	-	hypothetical protein	None
W3030AH00260	scaffold_34	25365	26082	-	hypothetical protein	None
W3030AH00270	scaffold_34	26864	27704	+	hypothetical protein	None
W3030AH00280	scaffold_34	27713	28142	-	hypothetical protein	None
W3030AH00290	scaffold_34	28366	30433	+	hypothetical protein	None
W3030AH00300	scaffold_34	30618	32619	-	hypothetical protein	None
W3030AH00310	scaffold_34	32811	33510	-	hypothetical protein	None
W3030AH00320	scaffold_34	33699	34020	-	hypothetical protein	None
W3030AH00330	scaffold_34	34018	35716	+	hypothetical protein	None
W3030AH00340	scaffold_34	35749	36406	-	hypothetical protein	None
W3030AH00350	scaffold_34	36561	37524	+	hypothetical protein	None
W3030AH00360	scaffold_34	37820	39002	+	hypothetical protein	None
W3030AH00370	scaffold_34	39278	39596	+	hypothetical protein	None
W3030AH00380	scaffold_34	40139	40556	-	hypothetical protein	None
W3030AH00390	scaffold_34	40740	42378	-	hypothetical protein	None
W3030AH00400	scaffold_34	42831	44091	+	hypothetical protein	None
W3030AH00410	scaffold_34	44327	45776	-	hypothetical protein	None
W3030AH00420	scaffold_34	46033	47344	-	hypothetical protein	None
W3030AH00430	scaffold_34	47566	49150	+	hypothetical protein	None
W3030AH00440	scaffold_34	49328	55079	-	hypothetical protein	None
W3030AH00450	scaffold_34	55592	58016	-	hypothetical protein	None
W3030AH00460	scaffold_34	58266	58872	+	hypothetical protein	None
W3030AH00470	scaffold_34	59232	60588	+	hypothetical protein	None
W3030AH00480	scaffold_34	60777	62706	-	hypothetical protein	None
W3030AH00490	scaffold_34	62963	65600	-	hypothetical protein	None
W3030AH00500	scaffold_34	66232	66673	+	hypothetical protein	None
W3030AH00510	scaffold_34	66935	68408	-	hypothetical protein	None
W3030AH00520	scaffold_34	69231	71625	+	hypothetical protein	None
W3030AH00530	scaffold_34	71914	72349	+	hypothetical protein	None
W3030AH00540	scaffold_34	72614	74306	+	hypothetical protein	None
W3030AH00550	scaffold_34	74563	75847	+	hypothetical protein	None
W3030AH00560	scaffold_34	76004	77456	-	hypothetical protein	None
W3030AH00570	scaffold_34	77659	80377	+	hypothetical protein	None
W3030AH00580	scaffold_34	80583	81549	+	hypothetical protein	None
W3030AH00590	scaffold_34	81665	82565	-	hypothetical protein	None
W3030AH00600	scaffold_34	84998	86423	+	hypothetical protein	None
W3030AH00610	scaffold_34	87227	89807	+	hypothetical protein	None
W3030AH00620	scaffold_34	90841	94492	+	hypothetical protein	None
W3030AH00630	scaffold_34	94790	96515	-	hypothetical protein	None
W3030AH00640	scaffold_34	98515	99988	+	hypothetical protein	None
W3030AH00650	scaffold_34	100741	102586	-	hypothetical protein	None
W3030AI00100	scaffold_35	394	679	+	hypothetical protein	None
W3030AI00110	scaffold_35	1404	3339	+	hypothetical protein	None
W3030AI00120	scaffold_35	3647	4256	-	hypothetical protein	None
W3030AI00130	scaffold_35	4332	5811	+	hypothetical protein	None
W3030AI00140	scaffold_35	6051	7635	-	hypothetical protein	None
W3030AI00150	scaffold_35	8413	9316	-	hypothetical protein	None
W3030AI00160	scaffold_35	10609	10723	-	hypothetical protein	None
W3030AI00170	scaffold_35	11725	13372	-	hypothetical protein	None
W3030AI00180	scaffold_35	14565	15459	-	hypothetical protein	None
W3030AI00190	scaffold_35	16434	17697	-	hypothetical protein	None
W3030AI00200	scaffold_35	19006	19237	-	hypothetical protein	None
W3030AI00210	scaffold_35	20206	20596	-	hypothetical protein	None
W3030AI00220	scaffold_35	21237	21561	+	hypothetical protein	None
W3030AI00230	scaffold_35	22092	23355	+	hypothetical protein	None
W3030AI00240	scaffold_35	24035	25622	+	hypothetical protein	None
W3030AI00250	scaffold_35	26040	27456	+	hypothetical protein	None
W3030AI00260	scaffold_35	27762	29091	-	hypothetical protein	None
W3030AI00270	scaffold_35	29394	30147	-	hypothetical protein	None
W3030AI00280	scaffold_35	31174	31831	+	hypothetical protein	None
W3030AI00290	scaffold_35	32169	33687	-	hypothetical protein	None
W3030AI00300	scaffold_35	34705	36379	-	hypothetical protein	None
W3030AI00310	scaffold_35	39580	40228	+	hypothetical protein	None
W3030AI00320	scaffold_35	41494	41980	+	hypothetical protein	None
W3030AI00330	scaffold_35	42478	44242	+	hypothetical protein	None
W3030AI00340	scaffold_35	44838	47430	+	hypothetical protein	None
W3030AI00350	scaffold_35	48378	51045	+	hypothetical protein	None
W3030AI00360	scaffold_35	51375	51756	-	hypothetical protein	None
W3030AI00370	scaffold_35	52234	52624	+	hypothetical protein	None
W3030AI00380	scaffold_35	53458	55021	+	hypothetical protein	None
W3030AI00390	scaffold_35	57225	57237	+	hypothetical protein	None
W3030AI00400	scaffold_35	57679	60466	-	hypothetical protein	None
W3030AI00410	scaffold_35	61856	62765	-	hypothetical protein	None
W3030AI00420	scaffold_35	63800	65867	-	hypothetical protein	None
W3030AI00430	scaffold_35	66073	67609	-	hypothetical protein	None
W3030AI00440	scaffold_35	68186	68819	+	hypothetical protein	None
W3030AI00450	scaffold_35	69229	71113	+	hypothetical protein	None
W3030AI00460	scaffold_35	71952	73362	+	hypothetical protein	None
W3030AI00470	scaffold_35	73538	75203	-	hypothetical protein	None
W3030AI00480	scaffold_35	75440	76364	-	hypothetical protein	None
W3030AI00490	scaffold_35	76885	77407	-	hypothetical protein	None
W3030AI00500	scaffold_35	77743	79474	+	hypothetical protein	None
W3030AI00510	scaffold_35	79842	81573	+	hypothetical protein	None
W3030AI00520	scaffold_35	81848	82097	-	hypothetical protein	None
W3030AI00530	scaffold_35	82442	84455	-	hypothetical protein	None
W3030AI00540	scaffold_35	85212	86607	-	hypothetical protein	None
W3030AI00550	scaffold_35	87215	88739	+	hypothetical protein	None
W3030AI00560	scaffold_35	89130	91434	-	hypothetical protein	None
W3030AI00570	scaffold_35	92121	92499	+	hypothetical protein	None
W3030AI00580	scaffold_35	92586	96879	-	hypothetical protein	None
W3030AI00590	scaffold_35	97178	97406	-	hypothetical protein	None
W3030AI00600	scaffold_35	97995	98613	-	hypothetical protein	None
W3030AI00610	scaffold_35	99246	100449	+	hypothetical protein	None
W3030AI00620	scaffold_35	100964	102503	+	hypothetical protein	None
W3030AItrna1A	scaffold_35	61289	61362	-	None	None
W3030AJ00100	scaffold_36	2	1784	-	hypothetical protein	None
W3030AJ00110	scaffold_36	3606	6477	+	hypothetical protein	None
W3030AJ00120	scaffold_36	6746	8150	+	hypothetical protein	None
W3030AJ00130	scaffold_36	8631	9864	+	hypothetical protein	None
W3030AJ00140	scaffold_36	11297	13613	+	hypothetical protein	None
W3030AJ00150	scaffold_36	16464	17445	+	hypothetical protein	None
W3030AJ00160	scaffold_36	17832	19956	+	hypothetical protein	None
W3030AJ00170	scaffold_36	20288	20924	-	hypothetical protein	None
W3030AJ00180	scaffold_36	22119	22986	-	hypothetical protein	None
W3030AJ00190	scaffold_36	23377	23845	-	hypothetical protein	None
W3030AJ00200	scaffold_36	25096	26395	+	hypothetical protein	None
W3030AJ00210	scaffold_36	26524	29119	-	hypothetical protein	None
W3030AJ00220	scaffold_36	30739	31558	-	hypothetical protein	None
W3030AJ00230	scaffold_36	32157	32811	+	hypothetical protein	None
W3030AJ00240	scaffold_36	32863	33934	-	hypothetical protein	None
W3030AJ00250	scaffold_36	34608	36132	+	hypothetical protein	None
W3030AJ00260	scaffold_36	36611	37889	+	hypothetical protein	None
W3030AJ00270	scaffold_36	38508	41118	+	hypothetical protein	None
W3030AJ00280	scaffold_36	41336	42089	-	hypothetical protein	None
W3030AJ00290	scaffold_36	42479	43766	-	hypothetical protein	None
W3030AJ00300	scaffold_36	44740	45532	-	hypothetical protein	None
W3030AJ00310	scaffold_36	48611	51470	+	hypothetical protein	None
W3030AJ00320	scaffold_36	52104	53130	+	hypothetical protein	None
W3030AJ00330	scaffold_36	53668	54706	+	hypothetical protein	None
W3030AJ00340	scaffold_36	55067	56750	+	hypothetical protein	None
W3030AJ00350	scaffold_36	57008	57716	+	hypothetical protein	None
W3030AJ00360	scaffold_36	57910	59041	-	hypothetical protein	None
